Kecamatan,Kamar Tidur,Kamar Mandi,Luas Tanah (m²),Luas Bangunan (m²),Sertifikat,Daya Listrik (watt),Ruang Makan,Ruang Tamu,Kondisi Perabotan,Jumlah Lantai,Hadap,Terjangkau Internet,Lebar Jalan (m),Sumber Air,Hook,Kondisi Properti,Aksesibilitas,NJOP (Rp/m²),Tingkat Keamanan,Sewa per Bulan (Rp),Jenis Zona
Wiyung,6,6,1090,534,SHM,4400,0,4,Unfurnished,4,Selatan,Ya,22,PDAM,Ya,Butuh Renovasi,Dekat Sekolah,512350,8,166300000,Komersial
Wiyung,4,8,410,130,SHM,1800,0,4,Furnished,4,Timur,Ya,10,Air Tanah,Ya,Bagus,Dekat Sekolah,458036,8,51100000,Komersial
Wiyung,8,6,1026,946,HGB,11000,4,0,Unfurnished,2,Utara,Tidak,4,Sumur,Tidak,Butuh Renovasi,Dekat Pusat Kota,510354,10,386500000,Campuran
Wonocolo,8,4,740,692,SHM,8800,4,2,Unfurnished,4,Selatan,Ya,24,PDAM,Tidak,Baru,Dekat Pusat Kota,390610,8,318700000,Komersial
Wonocolo,8,6,300,372,AJB,4400,2,2,Furnished,4,Barat,Ya,16,Air Tanah,Ya,Butuh Renovasi,Dekat Sekolah,365934,10,91500000,Perumahan
Wonocolo,6,8,1012,382,AJB,4400,2,0,Furnished,6,Timur,Tidak,22,Air Tanah,Ya,Butuh Renovasi,Dekat Pusat Kota,408690,10,172200000,Campuran
Wonocolo,8,4,818,906,SHM,11000,0,0,Unfurnished,6,Utara,Ya,20,PDAM,Ya,Baru,Dekat Pusat Kota,374326,8,444200000,Perumahan
Wonocolo,2,8,544,190,SHM,2600,2,0,Unfurnished,6,Selatan,Tidak,10,PDAM,Ya,Bagus,Dekat Pusat Kota,366614,10,55200000,Campuran
Wonocolo,8,8,1178,946,AJB,13200,2,4,Semi-Furnished,6,Utara,Tidak,4,Sumur,Tidak,Bagus,Dekat Sekolah,426898,10,506000000,Campuran
Wonocolo,4,8,482,674,SHM,7000,0,2,Furnished,6,Selatan,Ya,18,Air Tanah,Tidak,Butuh Renovasi,Dekat Jalan Raya,374596,8,261500000,Perumahan
Wonocolo,2,2,364,60,HGB,1800,2,4,Semi-Furnished,6,Timur,Tidak,16,PDAM,Tidak,Baru,Dekat Sekolah,377380,4,13600000,Komersial
Wonocolo,4,8,1166,920,SHM,8800,2,4,Semi-Furnished,6,Barat,Tidak,6,PDAM,Ya,Baru,Dekat Jalan Raya,373884,10,652400000,Komersial
Wonocolo,2,4,622,442,AJB,7000,0,0,Furnished,6,Timur,Ya,22,PDAM,Tidak,Bagus,Dekat Sekolah,403894,10,139700000,Campuran
Wonocolo,6,2,1054,942,SHM,8800,0,4,Unfurnished,2,Selatan,Tidak,8,PDAM,Ya,Butuh Renovasi,Dekat Sekolah,431232,10,229400000,Komersial
Wonocolo,10,4,302,474,HGB,7000,2,2,Furnished,2,Barat,Tidak,16,PDAM,Ya,Bagus,Dekat Sekolah,367054,10,138100000,Campuran
Wonocolo,2,2,588,532,SHM,7000,0,0,Unfurnished,6,Timur,Ya,14,PDAM,Tidak,Baru,Dekat Jalan Raya,413942,10,156000000,Perumahan
Wonocolo,6,4,592,518,HGB,8800,0,0,Unfurnished,6,Utara,Tidak,22,PDAM,Ya,Butuh Renovasi,Dekat Pusat Kota,418848,10,136200000,Campuran
Wonocolo,10,6,980,1110,HGB,8800,0,2,Furnished,4,Selatan,Ya,16,Sumur,Ya,Bagus,Dekat Pusat Kota,414600,10,792100000,Perumahan
Wonocolo,12,4,648,312,HGB,4400,4,0,Furnished,4,Barat,Ya,22,Air Tanah,Ya,Bagus,Dekat Pusat Kota,357930,10,188100000,Komersial
Wonocolo,8,4,410,556,HGB,8800,2,0,Semi-Furnished,2,Utara,Ya,10,Air Tanah,Ya,Bagus,Dekat Jalan Raya,415504,10,189400000,Campuran
Wonocolo,8,6,1062,740,HGB,8800,4,0,Semi-Furnished,4,Timur,Ya,18,Sumur,Ya,Baru,Dekat Sekolah,413898,10,438900000,Komersial
Wonocolo,12,6,980,232,AJB,2600,2,4,Semi-Furnished,2,Selatan,Tidak,10,PDAM,Ya,Baru,Dekat Sekolah,338280,10,82100000,Campuran
Wonocolo,2,8,384,430,SHM,4400,4,0,Unfurnished,2,Barat,Tidak,4,Sumur,Ya,Bagus,Dekat Jalan Raya,413242,10,102800000,Campuran
Wonocolo,2,8,938,966,HGB,8800,4,4,Furnished,6,Timur,Ya,20,Air Tanah,Ya,Butuh Renovasi,Dekat Jalan Raya,396730,8,348400000,Perumahan
Wonocolo,6,6,504,196,HGB,2600,2,0,Furnished,4,Selatan,Ya,18,Sumur,Tidak,Butuh Renovasi,Dekat Jalan Raya,390176,10,42500000,Perumahan
Wonocolo,2,2,1158,64,HGB,2600,0,2,Semi-Furnished,4,Barat,Ya,4,Sumur,Ya,Butuh Renovasi,Dekat Jalan Raya,336752,4,10200000,Komersial
Wonocolo,8,4,534,80,SHM,1800,2,4,Unfurnished,2,Selatan,Ya,16,PDAM,Ya,Butuh Renovasi,Dekat Sekolah,373398,4,13600000,Campuran
Wonocolo,4,2,498,460,SHM,4400,0,2,Unfurnished,6,Selatan,Tidak,6,Air Tanah,Tidak,Butuh Renovasi,Dekat Sekolah,351692,10,87800000,Campuran
Wonocolo,12,8,180,208,HGB,2600,4,4,Furnished,2,Barat,Ya,4,PDAM,Tidak,Baru,Dekat Pusat Kota,386630,10,97200000,Perumahan
Wonocolo,10,4,736,470,AJB,8800,4,4,Semi-Furnished,6,Barat,Ya,16,Sumur,Ya,Bagus,Dekat Sekolah,413774,10,203500000,Campuran
Wonocolo,6,2,356,398,SHM,2600,2,2,Semi-Furnished,2,Utara,Tidak,4,PDAM,Tidak,Bagus,Dekat Pusat Kota,383602,10,93500000,Perumahan
Wonocolo,6,8,674,620,HGB,7000,0,4,Semi-Furnished,2,Barat,Tidak,4,Air Tanah,Ya,Bagus,Dekat Pusat Kota,393018,10,213100000,Perumahan
Wonocolo,10,4,570,70,HGB,1800,2,4,Furnished,4,Selatan,Tidak,8,Sumur,Tidak,Butuh Renovasi,Dekat Pusat Kota,370556,8,25500000,Komersial
Wonocolo,12,4,996,440,AJB,7000,2,0,Semi-Furnished,6,Timur,Ya,10,Air Tanah,Ya,Baru,Dekat Jalan Raya,373200,10,273300000,Campuran
Wonocolo,8,4,434,214,HGB,2600,4,0,Furnished,4,Timur,Tidak,6,Sumur,Ya,Bagus,Dekat Pusat Kota,346836,8,88700000,Perumahan
Wonokromo,12,8,640,508,AJB,7000,4,2,Semi-Furnished,2,Barat,Tidak,18,PDAM,Ya,Baru,Dekat Jalan Raya,494876,8,288900000,Campuran
Wonokromo,4,2,1116,180,HGB,2600,0,4,Semi-Furnished,2,Utara,Tidak,16,PDAM,Tidak,Baru,Dekat Sekolah,443066,8,41300000,Campuran
Wonokromo,2,8,660,842,HGB,11000,2,2,Unfurnished,2,Timur,Ya,14,Sumur,Tidak,Bagus,Dekat Sekolah,429746,10,228100000,Komersial
Wonokromo,12,4,836,572,HGB,7000,4,2,Unfurnished,6,Barat,Ya,6,Sumur,Tidak,Butuh Renovasi,Dekat Sekolah,425912,10,241700000,Perumahan
Wonokromo,6,4,898,878,SHM,11000,4,4,Semi-Furnished,6,Barat,Tidak,6,Sumur,Ya,Butuh Renovasi,Dekat Pusat Kota,494292,10,461900000,Komersial
Wonokromo,12,8,176,194,SHM,2600,0,4,Semi-Furnished,2,Utara,Ya,24,PDAM,Tidak,Bagus,Dekat Sekolah,444240,10,85600000,Perumahan
Wonokromo,10,6,1102,368,HGB,4400,4,4,Furnished,4,Utara,Tidak,8,PDAM,Ya,Butuh Renovasi,Dekat Sekolah,449618,10,140800000,Campuran
Wonokromo,2,2,344,198,HGB,2600,0,0,Furnished,6,Utara,Ya,14,Sumur,Ya,Bagus,Dekat Pusat Kota,453280,8,55600000,Campuran
Wonokromo,10,4,360,242,SHM,4400,0,0,Furnished,4,Utara,Ya,4,PDAM,Tidak,Baru,Dekat Jalan Raya,394484,8,107900000,Perumahan
Wonokromo,6,6,662,210,HGB,2600,4,4,Unfurnished,2,Timur,Ya,10,Air Tanah,Ya,Butuh Renovasi,Dekat Sekolah,443308,10,44000000,Perumahan
Wonokromo,10,2,394,372,AJB,2600,2,0,Unfurnished,6,Timur,Tidak,24,Air Tanah,Ya,Bagus,Dekat Jalan Raya,417824,10,160200000,Komersial
Wonokromo,12,2,840,998,HGB,13200,4,0,Furnished,6,Utara,Tidak,6,Sumur,Tidak,Butuh Renovasi,Dekat Pusat Kota,470844,8,636500000,Perumahan
Wonokromo,12,2,550,538,HGB,4400,2,0,Semi-Furnished,6,Utara,Ya,14,Sumur,Tidak,Butuh Renovasi,Dekat Jalan Raya,499032,10,269300000,Komersial
Wonokromo,8,6,806,774,AJB,8800,4,0,Furnished,2,Utara,Ya,16,Sumur,Tidak,Baru,Dekat Sekolah,513142,10,447300000,Komersial
Wonokromo,10,8,1124,1110,AJB,13200,4,0,Semi-Furnished,4,Barat,Ya,8,Sumur,Tidak,Baru,Dekat Jalan Raya,473788,10,762500000,Campuran
Wonokromo,2,8,738,634,SHM,7000,2,2,Semi-Furnished,2,Selatan,Tidak,10,Sumur,Tidak,Baru,Dekat Pusat Kota,475516,10,244300000,Campuran
Wonokromo,12,2,780,188,SHM,2600,4,2,Furnished,4,Selatan,Tidak,12,Air Tanah,Ya,Bagus,Dekat Jalan Raya,421962,10,76700000,Perumahan
Wonokromo,8,2,358,146,SHM,2600,2,0,Unfurnished,4,Barat,Tidak,8,Air Tanah,Ya,Bagus,Dekat Pusat Kota,427046,4,39400000,Perumahan
Wonokromo,8,8,1058,536,AJB,4400,0,4,Semi-Furnished,4,Barat,Ya,16,PDAM,Ya,Butuh Renovasi,Dekat Sekolah,423590,10,169000000,Perumahan
Wonokromo,10,6,588,536,SHM,8800,4,0,Unfurnished,2,Utara,Ya,14,Air Tanah,Ya,Baru,Dekat Pusat Kota,423458,10,281800000,Perumahan
Wonokromo,6,2,156,122,AJB,2600,0,2,Semi-Furnished,4,Selatan,Tidak,8,Air Tanah,Ya,Bagus,Dekat Jalan Raya,410524,4,28600000,Perumahan
Wonokromo,8,4,966,292,AJB,4400,2,2,Semi-Furnished,4,Selatan,Ya,24,PDAM,Tidak,Baru,Dekat Jalan Raya,426610,10,140400000,Campuran
Wonokromo,12,6,480,488,HGB,7000,2,2,Semi-Furnished,4,Utara,Ya,6,Sumur,Ya,Baru,Dekat Jalan Raya,424646,10,248400000,Perumahan
Wonokromo,8,8,808,618,AJB,8800,2,2,Semi-Furnished,4,Timur,Tidak,16,PDAM,Ya,Bagus,Dekat Jalan Raya,420060,8,340900000,Campuran
Wonokromo,12,8,510,640,HGB,8800,0,0,Semi-Furnished,4,Barat,Ya,8,Air Tanah,Ya,Butuh Renovasi,Dekat Pusat Kota,490636,10,296500000,Campuran
Wonokromo,12,4,264,336,HGB,4400,0,0,Unfurnished,4,Utara,Ya,4,PDAM,Tidak,Baru,Dekat Jalan Raya,409152,10,179300000,Komersial
Wonokromo,10,2,666,112,SHM,2600,0,0,Furnished,2,Timur,Tidak,24,Sumur,Ya,Baru,Dekat Jalan Raya,410972,8,40400000,Perumahan
Wonokromo,10,2,1168,462,SHM,8800,0,0,Semi-Furnished,2,Utara,Ya,20,Sumur,Ya,Baru,Dekat Jalan Raya,411584,10,194600000,Perumahan
Wonokromo,6,8,694,888,AJB,8800,0,2,Semi-Furnished,6,Barat,Tidak,20,Air Tanah,Ya,Bagus,Dekat Sekolah,496426,10,520400000,Komersial
Wonokromo,2,4,572,696,HGB,7000,4,2,Semi-Furnished,6,Timur,Tidak,4,PDAM,Ya,Butuh Renovasi,Dekat Sekolah,484720,10,184100000,Campuran
Wonokromo,10,8,500,444,HGB,8800,2,2,Semi-Furnished,2,Barat,Tidak,24,PDAM,Ya,Bagus,Dekat Pusat Kota,480422,8,230900000,Campuran
Wonokromo,6,2,1100,1248,AJB,8800,2,2,Furnished,6,Barat,Tidak,22,Air Tanah,Tidak,Butuh Renovasi,Dekat Sekolah,504862,10,488100000,Campuran
