Kecamatan,Kamar Tidur,Kamar Mandi,Luas Tanah (m²),Luas Bangunan (m²),Sertifikat,Daya Listrik (watt),Ruang Makan,Ruang Tamu,Kondisi Perabotan,Jumlah Lantai,Hadap,Terjangkau Internet,Lebar Jalan (m),Sumber Air,Hook,Kondisi Properti,Aksesibilitas,NJOP (Rp/m²),Tingkat Keamanan,Sewa per Bulan (Rp),Jenis Zona
Wonocolo,4,3,150,186,AJB,2200,1,1,Furnished,2,Barat,Ya,8,Air Tanah,Ya,Butuh Renovasi,Dekat Sekolah,182967,5,45750000,Perumahan
Wonocolo,3,4,506,191,AJB,2200,1,0,Furnished,3,Timur,Tidak,11,Air Tanah,Ya,Butuh Renovasi,Dekat Pusat Kota,204345,5,86100000,Campuran
Wonocolo,4,2,409,453,SHM,5500,0,0,Unfurnished,3,Utara,Ya,10,PDAM,Ya,Baru,Dekat Pusat Kota,187163,4,222100000,Perumahan
Wonocolo,1,4,272,95,SHM,1300,1,0,Unfurnished,3,Selatan,Tidak,5,PDAM,Ya,Bagus,Dekat Pusat Kota,183307,5,27600000,Campuran
Wonocolo,4,4,589,473,AJB,6600,1,2,Semi-Furnished,3,Utara,Tidak,2,Sumur,Tidak,Bagus,Dekat Sekolah,213449,5,253000000,Campuran
Wonocolo,2,4,241,337,SHM,3500,0,1,Furnished,3,Selatan,Ya,9,Air Tanah,Tidak,Butuh Renovasi,Dekat Jalan Raya,187298,4,130750000,Perumahan
Wonocolo,1,1,182,30,HGB,900,1,2,Semi-Furnished,3,Timur,Tidak,8,PDAM,Tidak,Baru,Dekat Sekolah,188690,2,6800000,Komersial
Wonocolo,2,4,583,460,SHM,4400,1,2,Semi-Furnished,3,Barat,Tidak,3,PDAM,Ya,Baru,Dekat Jalan Raya,186942,5,326200000,Komersial
Wonocolo,1,2,311,221,AJB,3500,0,0,Furnished,3,Timur,Ya,11,PDAM,Tidak,Bagus,Dekat Sekolah,201947,5,69850000,Campuran
Wonocolo,3,1,527,471,SHM,4400,0,2,Unfurnished,1,Selatan,Tidak,4,PDAM,Ya,Butuh Renovasi,Dekat Sekolah,215616,5,114700000,Komersial
Wonocolo,5,2,151,237,HGB,3500,1,1,Furnished,1,Barat,Tidak,8,PDAM,Ya,Bagus,Dekat Sekolah,183527,5,69050000,Campuran
Wonocolo,1,1,294,266,SHM,3500,0,0,Unfurnished,3,Timur,Ya,7,PDAM,Tidak,Baru,Dekat Jalan Raya,206971,5,78000000,Perumahan
Wonocolo,3,2,296,259,HGB,4400,0,0,Unfurnished,3,Utara,Tidak,11,PDAM,Ya,Butuh Renovasi,Dekat Pusat Kota,209424,5,68100000,Campuran
Wonocolo,5,3,490,555,HGB,4400,0,1,Furnished,2,Selatan,Ya,8,Sumur,Ya,Bagus,Dekat Pusat Kota,207300,5,396050000,Perumahan
Wonocolo,6,2,324,156,HGB,2200,2,0,Furnished,2,Barat,Ya,11,Air Tanah,Ya,Bagus,Dekat Pusat Kota,178965,5,94050000,Komersial
Wonocolo,4,2,205,278,HGB,4400,1,0,Semi-Furnished,1,Utara,Ya,5,Air Tanah,Ya,Bagus,Dekat Jalan Raya,207752,5,94700000,Campuran
Wonocolo,4,3,531,370,HGB,4400,2,0,Semi-Furnished,2,Timur,Ya,9,Sumur,Ya,Baru,Dekat Sekolah,206949,5,219450000,Komersial
Wonocolo,6,3,490,116,AJB,1300,1,2,Semi-Furnished,1,Selatan,Tidak,5,PDAM,Ya,Baru,Dekat Sekolah,169140,5,41050000,Campuran
Wonocolo,1,4,192,215,SHM,2200,2,0,Unfurnished,1,Barat,Tidak,2,Sumur,Ya,Bagus,Dekat Jalan Raya,206621,5,51400000,Campuran
Wonocolo,1,4,469,483,HGB,4400,2,2,Furnished,3,Timur,Ya,10,Air Tanah,Ya,Butuh Renovasi,Dekat Jalan Raya,198365,4,174200000,Perumahan
Wonocolo,3,3,252,98,HGB,1300,1,0,Furnished,2,Selatan,Ya,9,Sumur,Tidak,Butuh Renovasi,Dekat Jalan Raya,195088,5,21250000,Perumahan
Wonocolo,1,1,579,32,HGB,1300,0,1,Semi-Furnished,2,Barat,Ya,2,Sumur,Ya,Butuh Renovasi,Dekat Jalan Raya,168376,2,5100000,Komersial
Wonocolo,4,2,267,40,SHM,900,1,2,Unfurnished,1,Selatan,Ya,8,PDAM,Ya,Butuh Renovasi,Dekat Sekolah,186699,2,6800000,Campuran
Wonocolo,2,1,249,230,SHM,2200,0,1,Unfurnished,3,Selatan,Tidak,3,Air Tanah,Tidak,Butuh Renovasi,Dekat Sekolah,175846,5,43900000,Campuran
Wonocolo,6,4,90,104,HGB,1300,2,2,Furnished,1,Barat,Ya,2,PDAM,Tidak,Baru,Dekat Pusat Kota,193315,5,48600000,Perumahan
Wonocolo,5,2,368,235,AJB,4400,2,2,Semi-Furnished,3,Barat,Ya,8,Sumur,Ya,Bagus,Dekat Sekolah,206887,5,101750000,Campuran
Wonocolo,3,1,178,199,SHM,1300,1,1,Semi-Furnished,1,Utara,Tidak,2,PDAM,Tidak,Bagus,Dekat Pusat Kota,191801,5,46750000,Perumahan
Wonocolo,3,4,337,310,HGB,3500,0,2,Semi-Furnished,1,Barat,Tidak,2,Air Tanah,Ya,Bagus,Dekat Pusat Kota,196509,5,106550000,Perumahan
Wonocolo,5,2,285,35,HGB,900,1,2,Furnished,2,Selatan,Tidak,4,Sumur,Tidak,Butuh Renovasi,Dekat Pusat Kota,185278,4,12750000,Komersial
Wonocolo,6,2,498,220,AJB,3500,1,0,Semi-Furnished,3,Timur,Ya,5,Air Tanah,Ya,Baru,Dekat Jalan Raya,186600,5,136650000,Campuran
Wonocolo,4,2,217,107,HGB,1300,2,0,Furnished,2,Timur,Tidak,3,Sumur,Ya,Bagus,Dekat Pusat Kota,173418,4,44350000,Perumahan
Wonokromo,6,4,320,254,AJB,3500,2,1,Semi-Furnished,1,Barat,Tidak,9,PDAM,Ya,Baru,Dekat Jalan Raya,247438,4,144450000,Campuran
Wonokromo,2,1,558,90,HGB,1300,0,2,Semi-Furnished,1,Utara,Tidak,8,PDAM,Tidak,Baru,Dekat Sekolah,221533,4,20650000,Campuran
Wonokromo,1,4,330,421,HGB,5500,1,1,Unfurnished,1,Timur,Ya,7,Sumur,Tidak,Bagus,Dekat Sekolah,214873,5,114050000,Komersial
Wonokromo,6,2,418,286,HGB,3500,2,1,Unfurnished,3,Barat,Ya,3,Sumur,Tidak,Butuh Renovasi,Dekat Sekolah,212956,5,120850000,Perumahan
Wonokromo,3,2,449,439,SHM,5500,2,2,Semi-Furnished,3,Barat,Tidak,3,Sumur,Ya,Butuh Renovasi,Dekat Pusat Kota,247146,5,230950000,Komersial
Wonokromo,6,4,88,97,SHM,1300,0,2,Semi-Furnished,1,Utara,Ya,12,PDAM,Tidak,Bagus,Dekat Sekolah,222120,5,42800000,Perumahan
Wonokromo,5,3,551,184,HGB,2200,2,2,Furnished,2,Utara,Tidak,4,PDAM,Ya,Butuh Renovasi,Dekat Sekolah,224809,5,70400000,Campuran
Wonokromo,1,1,172,99,HGB,1300,0,0,Furnished,3,Utara,Ya,7,Sumur,Ya,Bagus,Dekat Pusat Kota,226640,4,27800000,Campuran
Wonokromo,5,2,180,121,SHM,2200,0,0,Furnished,2,Utara,Ya,2,PDAM,Tidak,Baru,Dekat Jalan Raya,197242,4,53950000,Perumahan
Wonokromo,3,3,331,105,HGB,1300,2,2,Unfurnished,1,Timur,Ya,5,Air Tanah,Ya,Butuh Renovasi,Dekat Sekolah,221654,5,22000000,Perumahan
Wonokromo,5,1,197,186,AJB,1300,1,0,Unfurnished,3,Timur,Tidak,12,Air Tanah,Ya,Bagus,Dekat Jalan Raya,208912,5,80100000,Komersial
Wonokromo,6,1,420,499,HGB,6600,2,0,Furnished,3,Utara,Tidak,3,Sumur,Tidak,Butuh Renovasi,Dekat Pusat Kota,235422,4,318250000,Perumahan
Wonokromo,6,1,275,269,HGB,2200,1,0,Semi-Furnished,3,Utara,Ya,7,Sumur,Tidak,Butuh Renovasi,Dekat Jalan Raya,249516,5,134650000,Komersial
Wonokromo,4,3,403,387,AJB,4400,2,0,Furnished,1,Utara,Ya,8,Sumur,Tidak,Baru,Dekat Sekolah,256571,5,223650000,Komersial
Wonokromo,5,4,562,555,AJB,6600,2,0,Semi-Furnished,2,Barat,Ya,4,Sumur,Tidak,Baru,Dekat Jalan Raya,236894,5,381250000,Campuran
Wonokromo,1,4,369,317,SHM,3500,1,1,Semi-Furnished,1,Selatan,Tidak,5,Sumur,Tidak,Baru,Dekat Pusat Kota,237758,5,122150000,Campuran
Wonokromo,6,1,390,94,SHM,1300,2,1,Furnished,2,Selatan,Tidak,6,Air Tanah,Ya,Bagus,Dekat Jalan Raya,210981,5,38350000,Perumahan
Wonokromo,4,1,179,73,SHM,1300,1,0,Unfurnished,2,Barat,Tidak,4,Air Tanah,Ya,Bagus,Dekat Pusat Kota,213523,2,19700000,Perumahan
Wonokromo,4,4,529,268,AJB,2200,0,2,Semi-Furnished,2,Barat,Ya,8,PDAM,Ya,Butuh Renovasi,Dekat Sekolah,211795,5,84500000,Perumahan
Wonokromo,5,3,294,268,SHM,4400,2,0,Unfurnished,1,Utara,Ya,7,Air Tanah,Ya,Baru,Dekat Pusat Kota,211729,5,140900000,Perumahan
Wonokromo,3,1,78,61,AJB,1300,0,1,Semi-Furnished,2,Selatan,Tidak,4,Air Tanah,Ya,Bagus,Dekat Jalan Raya,205262,2,14300000,Perumahan
Wonokromo,4,2,483,146,AJB,2200,1,1,Semi-Furnished,2,Selatan,Ya,12,PDAM,Tidak,Baru,Dekat Jalan Raya,213305,5,70200000,Campuran
Wonokromo,6,3,240,244,HGB,3500,1,1,Semi-Furnished,2,Utara,Ya,3,Sumur,Ya,Baru,Dekat Jalan Raya,212323,5,124200000,Perumahan
Wonokromo,4,4,404,309,AJB,4400,1,1,Semi-Furnished,2,Timur,Tidak,8,PDAM,Ya,Bagus,Dekat Jalan Raya,210030,4,170450000,Campuran
Wonokromo,6,4,255,320,HGB,4400,0,0,Semi-Furnished,2,Barat,Ya,4,Air Tanah,Ya,Butuh Renovasi,Dekat Pusat Kota,245318,5,148250000,Campuran
Wonokromo,6,2,132,168,HGB,2200,0,0,Unfurnished,2,Utara,Ya,2,PDAM,Tidak,Baru,Dekat Jalan Raya,204576,5,89650000,Komersial
Wonokromo,5,1,333,56,SHM,1300,0,0,Furnished,1,Timur,Tidak,12,Sumur,Ya,Baru,Dekat Jalan Raya,205486,4,20200000,Perumahan
Wonokromo,5,1,584,231,SHM,4400,0,0,Semi-Furnished,1,Utara,Ya,10,Sumur,Ya,Baru,Dekat Jalan Raya,205792,5,97300000,Perumahan
Wonokromo,3,4,347,444,AJB,4400,0,1,Semi-Furnished,3,Barat,Tidak,10,Air Tanah,Ya,Bagus,Dekat Sekolah,248213,5,260200000,Komersial
Wonokromo,1,2,286,348,HGB,3500,2,1,Semi-Furnished,3,Timur,Tidak,2,PDAM,Ya,Butuh Renovasi,Dekat Sekolah,242360,5,92050000,Campuran
Wonokromo,5,4,250,222,HGB,4400,1,1,Semi-Furnished,1,Barat,Tidak,12,PDAM,Ya,Bagus,Dekat Pusat Kota,240211,4,115450000,Campuran
Wonokromo,3,1,550,624,AJB,4400,1,1,Furnished,3,Barat,Tidak,11,Air Tanah,Tidak,Butuh Renovasi,Dekat Sekolah,252431,5,244050000,Campuran
